query_id    doc_id  rating  ignore_field
2000511	00_491585864	1	0
2000511	00_491586735	2	0
2000511	00_491587144	2	0
2000511	00_491587509	1	0
2000511	00_491588004	2	0
2000511	03_289429784	2	0
2000511	03_411457243	1	0
2000511	03_411472561	1	0
2000511	03_415520922	1	0
2000511	04_396125449	1	0
2000511	04_485678858	2	0
2000511	04_767995594	1	0
2000511	05_149860973	1	0
2000511	05_149863652	2	0
2000511	05_149865428	1	0
2000511	05_150825091	2	0
2000511	05_378620061	1	0
2000511	05_378620439	1	0
2000511	05_378632605	1	0
2000511	05_857279389	1	0
2000511	06_468011089	1	0
2000511	06_482625481	1	0
2000511	06_482627561	1	0
2000511	06_626441411	1	0
2000511	06_866146774	1	0
2000511	06_867489955	1	0
2000511	06_867987321	1	0
2000511	07_1012451	2	0
2000511	07_1446618	1	0
2000511	07_1455606	1	0
2000511	07_1768441	2	0
2000511	07_1889303	1	0
2000511	07_2580536	1	0
2000511	07_2705588	2	0
2000511	07_3190171	1	0
2000511	08_342402131	2	0
2000511	10_614380234	1	0
2000511	10_614518790	1	0
2000511	10_615693979	1	0
2000511	10_615816159	1	0
2000511	10_615817389	1	0
2000511	10_615817879	2	0
2000511	10_615820100	1	0
2000511	10_615820390	1	0
2000511	10_615821347	1	0
2000511	10_722293014	1	0
2000511	11_115987418	1	0
2000511	12_862395121	1	0
2000511	17_481138581	1	0
2000511	17_791456431	1	0
2000511	19_131101736	1	0
2000511	19_28020626	1	0
2000511	27_641903457	1	0
2000511	34_874299150	1	0
2000511	35_4678757	1	0
2000511	35_519230901	1	0
2000511	35_537352386	1	0
2000511	35_537748505	1	0
2000511	35_61704157	1	0
2000511	35_67158675	1	0
2000511	35_67159130	1	0
2000511	36_309240453	2	0
2000511	36_49541684	1	0
2000511	36_49871026	1	0
2000511	36_50040846	1	0
2000511	36_57248864	1	0
2000511	36_57406931	1	0
2000511	36_58195032	1	0
2000511	36_58727963	1	0
2000511	36_58921662	1	0
2000511	36_59671830	1	0
2000511	36_59953883	1	0
2000511	36_60198917	1	0
2000511	36_60234546	1	0
2000511	36_61206296	1	0
2000511	36_61429212	1	0
2000511	36_61805918	1	0
2000511	36_62205395	1	0
2000511	36_62261629	1	0
2000511	36_62271063	1	0
2000511	36_62316455	1	0
2000511	36_62364206	1	0
2000511	36_62386636	1	0
2000511	36_62398208	1	0
2000511	36_62618149	1	0
2000511	36_62676638	1	0
2000511	36_62790144	1	0
2000511	36_63017609	1	0
2000511	36_63018572	1	0
2000511	36_63019012	1	0
2000511	36_63019887	1	0
2000511	36_63020225	2	0
2000511	36_63030987	1	0
2000511	36_63075569	1	0
2000511	36_63199489	1	0
2000511	36_63531356	1	0
2000511	36_63698586	1	0
2000511	36_63786441	1	0
2000511	36_63820136	1	0
2000511	36_63990802	1	0
2000511	36_64375928	1	0
2000511	36_64516236	1	0
2000511	36_64520115	1	0
2000511	36_64600600	1	0
2000511	36_64715387	1	0
2000511	36_65008009	1	0
2000511	36_65040095	1	0
2000511	36_65147259	1	0
2000511	36_65169786	1	0
2000511	36_65335037	1	0
2000511	36_65347700	1	0
2000511	36_65421984	1	0
2000511	36_65999885	1	0
2000511	36_66323467	1	0
2000511	36_66506125	1	0
2000511	36_66553838	1	0
2000511	36_66698756	1	0
2000511	36_67007510	1	0
2000511	36_67238151	1	0
2000511	36_67654347	1	0
2000511	36_67701931	1	0
2000511	36_67887684	1	0
2000511	36_68069225	1	0
2000511	36_68299897	1	0
2000511	36_68495520	1	0
2000511	36_68709835	1	0
2000511	36_68777912	1	0
2000511	36_69025280	1	0
2000511	36_69309101	1	0
2000511	36_69386523	1	0
2000511	36_69402168	1	0
2000511	36_69950629	1	0
2000511	36_70047299	1	0
2000511	36_70213238	1	0
2000511	36_70364796	1	0
2000511	36_70530393	1	0
2000511	36_70562342	1	0
2000511	36_70566382	1	0
2000511	36_70990366	1	0
2000511	36_71140636	1	0
2000511	36_71326394	1	0
2000511	36_71442235	1	0
2000511	36_71475314	1	0
2000511	36_71681962	1	0
2000511	36_71773729	1	0
2000511	36_71840853	1	0
2000511	36_72632111	1	0
2000511	36_73854917	1	0
2000511	42_725522925	1	0
2000511	42_803111074	1	0
2000511	42_804156045	1	0
2000511	43_288698827	2	0
2000511	47_54593009	1	0
2000511	49_455849816	1	0
2000511	52_307659169	2	0
2000511	54_32376234	1	0
2000511	64_645196386	1	0
2000511	64_791141653	1	0
2000511	64_810241311	1	0
2000511	64_810245171	1	0
2000511	64_832119147	2	0
2000511	66_512210392	1	0
2000511	66_512211682	1	0
2000511	66_600376741	1	0
2000511	66_600883566	1	0
2000511	68_184066907	1	0
2000719	00_202366380	1	0
2000719	00_349991676	3	0
2000719	00_349993794	3	0
2000719	00_461752137	3	0
2000719	02_535809937	1	0
2000719	02_684587053	1	0
2000719	02_833424393	2	0
2000719	02_833649111	1	0
2000719	03_139144752	1	0
2000719	03_219552863	1	0
2000719	03_35177487	1	0
2000719	03_576132747	2	0
2000719	03_576622566	3	0
2000719	03_687615099	1	0
2000719	03_756805608	2	0
2000719	03_756807179	3	0
2000719	03_756808801	3	0
2000719	04_396705709	2	0
2000719	04_396706546	3	0
2000719	04_396707684	1	0
2000719	04_396708118	1	0
2000719	04_396708974	1	0
2000719	04_396711674	1	0
2000719	04_396726222	3	0
2000719	04_713936590	1	0
2000719	05_196240589	1	0
2000719	05_243209611	1	0
2000719	05_243210575	1	0
2000719	05_243210893	1	0
2000719	05_243211364	3	0
2000719	05_243211799	1	0
2000719	05_243212483	1	0
2000719	05_243213551	2	0
2000719	05_243213959	3	0
2000719	05_243214294	2	0
2000719	05_243215400	2	0
2000719	05_243215933	2	0
2000719	05_243216382	3	0
2000719	05_243216836	3	0
2000719	05_243217629	3	0
2000719	05_243218170	2	0
2000719	05_243218624	2	0
2000719	05_465591041	2	0
2000719	06_86311676	1	0
2000719	07_183491063	1	0
2000719	07_360595128	1	0
2000719	07_449745362	2	0
2000719	08_209009096	1	0
2000719	08_32894700	1	0
2000719	08_645953003	3	0
2000719	09_712262568	2	0
2000719	09_720974024	3	0
2000719	10_572130484	1	0
2000719	10_572131364	3	0
2000719	12_705005108	1	0
2000719	13_483757177	1	0
2000719	13_680306674	1	0
2000719	14_274835201	1	0
2000719	14_539934398	3	0
2000719	14_539934831	1	0
2000719	14_744224953	1	0
2000719	15_30347703	3	0
2000719	15_30568334	1	0
2000719	15_30569498	1	0
2000719	15_768069081	3	0
2000719	17_268455841	1	0
2000719	17_388229760	1	0
2000719	18_240931763	1	0
2000719	18_240970008	3	0
2000719	18_240975966	2	0
2000719	18_240982431	3	0
2000719	18_240987608	3	0
2000719	18_241508958	1	0
2000719	18_459623680	2	0
2000719	18_543987146	1	0
2000719	22_835373413	1	0
2000719	23_349481598	1	0
2000719	26_195187384	2	0
2000719	26_23293072	2	0
2000719	26_23720591	1	0
2000719	26_27787417	1	0
2000719	26_473089675	1	0
2000719	27_229583909	1	0
2000719	27_229879748	2	0
2000719	30_295824604	1	0
2000719	30_490883210	1	0
2000719	30_490924731	2	0
2000719	30_599163882	2	0
2000719	30_874791684	3	0
2000719	31_322913658	3	0
2000719	31_769988031	2	0
2000719	31_778319110	1	0
2000719	32_213185606	3	0
2000719	32_214770444	1	0
2000719	32_322888265	1	0
2000719	32_498417076	2	0
2000719	33_492331858	1	0
2000719	33_492332820	1	0
2000719	34_852461900	1	0
2000719	35_696709222	1	0
2000719	36_168096692	2	0
2000719	36_169120712	3	0
2000719	36_267013177	3	0
2000719	36_405563026	3	0
2000719	36_556190054	1	0
2000719	37_159758014	1	0
2000719	37_525760084	2	0
2000719	38_676576208	2	0
2000719	38_676577047	3	0
2000719	38_676578188	1	0
2000719	38_676578623	1	0
2000719	38_676579481	1	0
2000719	38_676582187	1	0
2000719	39_195688066	1	0
2000719	39_22842078	1	0
2000719	39_22843169	2	0
2000719	39_296013219	1	0
2000719	39_645646397	3	0
2000719	39_647001704	1	0
2000719	39_647005496	2	0
2000719	39_823604440	1	0
2000719	40_371774626	1	0
2000719	40_657279533	1	0
2000719	40_657280485	3	0
2000719	40_657281476	1	0
2000719	40_657282390	1	0
2000719	40_657282850	3	0
2000719	40_657283522	3	0
2000719	40_657284735	2	0
2000719	40_657285642	3	0
2000719	40_657286096	1	0
2000719	40_657286531	1	0
2000719	40_657286932	2	0
2000719	40_657287810	1	0
2000719	40_657288222	3	0
2000719	40_657289508	2	0
2000719	40_657290265	1	0
2000719	40_657290857	3	0
2000719	40_657291296	3	0
2000719	40_657292839	3	0
2000719	40_657293453	3	0
2000719	40_657293835	3	0
2000719	40_657295557	2	0
2000719	40_657300294	2	0
2000719	40_657306770	1	0
2000719	40_657326432	1	0
2000719	41_132811164	1	0
2000719	41_542391775	2	0
2000719	41_542562253	1	0
2000719	41_543206024	1	0
2000719	41_543207936	1	0
2000719	41_543311093	1	0
2000719	41_543488808	3	0
2000719	42_209637354	1	0
2000719	42_44783779	1	0
2000719	43_77408770	1	0
2000719	43_88367872	1	0
2000719	43_94255328	1	0
2000719	44_185326100	1	0
2000719	44_565613356	3	0
2000719	44_565884741	1	0
2000719	44_565885209	1	0
2000719	44_623602510	1	0
2000719	45_79736129	1	0
2000719	46_215538483	1	0
2000719	46_285392437	1	0
2000719	47_107789684	1	0
2000719	47_344246741	2	0
2000719	48_371776215	1	0
2000719	50_498819008	1	0
2000719	50_597602132	3	0
2000719	50_597606624	2	0
2000719	50_597609036	1	0
2000719	50_603052124	1	0
2000719	50_828033401	1	0
2000719	50_836621126	3	0
2000719	51_810202028	1	0
2000719	51_810356491	3	0
2000719	51_82513364	1	0
2000719	52_208859124	1	0
2000719	52_411115943	3	0
2000719	52_411118214	3	0
2000719	52_411118816	3	0
2000719	52_414842258	3	0
2000719	52_484984292	3	0
2000719	53_276567809	1	0
2000719	53_370165037	1	0
2000719	54_192398989	1	0
2000719	54_192399859	1	0
2000719	54_236830936	1	0
2000719	56_346362903	2	0
2000719	56_559757140	1	0
2000719	57_443018272	1	0
2000719	57_566878305	1	0
2000719	57_579605742	2	0
2000719	58_440836367	1	0
2000719	58_627987792	1	0
2000719	59_202450179	2	0
2000719	59_38364048	1	0
2000719	59_765806179	1	0
2000719	59_765811549	3	0
2000719	59_766728410	1	0
2000719	60_305368644	2	0
2000719	60_689035827	2	0
2000719	60_866009799	3	0
2000719	61_108990006	1	0
2000719	62_322252738	1	0
2000719	62_515367624	2	0
2000719	62_515368054	1	0
2000719	63_442841991	1	0
2000719	64_230531596	1	0
2000719	64_242343119	2	0
2000719	64_363380132	1	0
2000719	64_84252887	1	0
2000719	65_107400230	1	0
2000719	65_402833833	1	0
2000719	65_555923158	1	0
2000719	65_752283650	2	0
2000719	68_131009750	1	0
2000719	68_763018840	1	0
2000719	68_763020970	1	0
2000719	69_41025323	1	0
2001532	00_259180679	1	0
2001532	00_484158482	2	0
2001532	00_484158910	2	0
2001532	00_546301510	1	0
2001532	00_546316493	2	0
2001532	00_674877596	2	0
2001532	01_364712928	3	0
2001532	01_505635839	1	0
2001532	01_575386250	2	0
2001532	01_805060574	1	0
2001532	02_397535081	1	0
2001532	02_441323410	2	0
2001532	03_174739686	1	0
2001532	03_647665121	2	0
2001532	03_651244432	3	0
2001532	03_657233424	1	0
2001532	03_681960035	2	0
2001532	03_768554664	3	0
2001532	03_805668871	3	0
2001532	03_831733270	1	0
2001532	04_149113176	1	0
2001532	04_600524707	1	0
2001532	04_633555871	1	0
2001532	04_766463693	1	0
2001532	04_766980765	1	0
2001532	04_810011447	1	0
2001532	05_3281234	2	0
2001532	05_342360165	1	0
2001532	05_342369550	1	0
2001532	05_543284061	1	0
2001532	07_125122427	2	0
2001532	07_257278443	1	0
2001532	07_288911775	1	0
2001532	07_515374347	1	0
2001532	07_515374656	1	0
2001532	07_619672358	3	0
2001532	08_527802396	3	0
2001532	08_592728689	2	0
2001532	08_809101525	2	0
2001532	09_186899284	1	0
2001532	09_598610396	3	0
2001532	10_501527721	2	0
2001532	10_597018490	1	0
2001532	11_168436219	2	0
2001532	11_169237332	2	0
2001532	11_169238092	2	0
2001532	11_239970760	2	0
2001532	11_581881324	1	0
2001532	11_624590389	1	0
2001532	11_721551413	1	0
2001532	12_645918269	1	0
2001532	14_504017963	1	0
2001532	14_504022273	1	0
2001532	14_531601888	2	0
2001532	14_558585408	3	0
2001532	14_558585919	3	0
2001532	14_560563233	1	0
2001532	14_560564960	1	0
2001532	15_738855918	2	0
2001532	17_155117925	1	0
2001532	17_216180545	1	0
2001532	18_269855337	1	0
2001532	18_730591700	1	0
2001532	20_369361207	2	0
2001532	21_617874670	1	0
2001532	22_250107989	1	0
2001532	22_867346264	3	0
2001532	24_280348485	3	0
2001532	24_659751640	1	0
2001532	24_660233795	2	0
2001532	26_402123562	1	0
2001532	26_453450060	2	0
2001532	26_610366831	1	0
2001532	26_610367540	1	0
2001532	26_610367963	1	0
2001532	26_681602813	1	0
2001532	26_92748985	3	0
2001532	26_92752918	3	0
2001532	27_867448104	3	0
2001532	28_286544909	1	0
2001532	28_286795453	2	0
2001532	28_785925316	1	0
2001532	28_789191622	1	0
